,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
1225,1225,1225,1225,1225,1225,246203125,23 03 37.085,-04 57 28.57,1,15.438,,,426-133197,23033707-0457287,8066-301-3-0049-0151,STAR,gri,rpm,-8.9,4.4,-20.1,5.6,,,16.838,0.14,15.933,0.063,,,16.26,0.055,15.317,0.06,15.086,0.095,,,13.852,0.029,13.297,0.033,13.154,0.038,4717,113,142,4.647,0.042,0.035,-0.201,0.25,0.25,0.658,0.055,0.061,0.703,0.065,0.065,2.383,0.508,0.355,538.6,62.94,66.9,0.036,0.013,0.007,AAA-222-111-000-0-0,12.3,
1226,1226,1226,1226,1226,1226,246203127,23 15 11.834,-04 57 28.39,1,15.49,,,426-133499,23151184-0457283,7824-301-3-0242-0009,STAR,gri,rpm,14,3.4,-17.1,3.7,,,16.301,0.06,15.686,0.02,,,16.017,0.052,15.457,0.063,15.264,0.01,,,14.319,0.028,13.873,0.039,13.836,0.049,5341,190,158,4.579,0.054,0.054,-0.598,0.35,0.35,0.721,0.084,0.063,0.739,0.077,0.055,1.911,0.413,0.4,876.7,132.7,97.14,0.036,0.013,0.007,AAA-222-111-000-0-0,62.8,
1227,1227,1227,1227,1227,1227,246203181,23 53 54.373,-04 57 23.83,1,13.74,,,426-134393,23535436-0457238,,STAR,gri,rpm,-1.1,1.6,3,1.9,,,14.456,0.047,13.879,0.035,,,14.145,0.035,13.753,0.044,13.567,0.067,,,12.808,0.023,12.564,0.027,12.523,0.027,6124,100,125,4.241,0.09,0.165,-0.252,0.2,0.36,1.246,0.276,0.166,1.038,0.109,0.153,0.496,0.213,0.216,867.7,199.8,112,0.038,0.013,0.007,AAA-222-111-000-0-0,43.9,
1228,1228,1228,1228,1228,1228,246203188,23 07 59.864,-04 57 23.40,1,15.584,,,426-133325,23075985-0457234,8054-301-3-0175-0115,STAR,JHK,rpm,-5.4,4.3,5.1,5.5,,,,,,,,,,,,,,,,,14.108,0.03,13.647,0.036,13.514,0.041,5151,205,205,4.558,0.055,1.133,-0.365,0.3,0.54,0.787,2.285,0.103,0.824,0.082,0.082,1.681,0.46,1.646,838.2,2275,136.2,0.037,0.013,0.008,AAA-222-111-000-0-0,26.2,
1229,1229,1229,1229,1229,1229,246203200,23 06 51.945,-04 57 22.73,1,14.428,,,426-133298,23065195-0457229,,STAR,gri,rpm,16.8,4.8,-7.8,5.6,,,15.271,0.03,14.599,0.041,,,14.849,0.039,14.41,0.049,14.247,0.076,,,13.234,0.026,12.879,0.027,12.805,0.03,5817,171,171,4.407,0.096,0.384,-0.399,0.25,0.4,0.96,0.523,0.122,0.882,0.08,0.08,0.944,0.359,0.684,789.4,458.2,119.1,0.038,0.011,0.007,AAA-222-111-000-0-0,51.5,
1230,1230,1230,1230,1230,1230,246203251,23 09 21.647,-04 57 18.52,1,13.923,,,426-133354,23092163-0457185,,STAR,gri,rpm,30.1,3,8.6,3.5,,,14.656,0.02,14.132,0.037,,,14.341,0.036,13.937,0.045,13.743,0.069,,,12.839,0.022,12.474,0.022,12.39,0.024,5779,139,139,4.45,0.08,0.496,-0.603,0.3,0.3,0.902,0.733,0.131,0.826,0.089,0.064,1.112,0.405,0.917,596.5,514.2,94.6,0.036,0.011,0.007,AAA-222-111-000-0-0,50,
1231,1231,1231,1231,1231,1231,246203255,23 12 18.029,-04 57 18.36,1,13.028,,,426-133430,23121804-0457182,,STAR,gri,rpm,18.7,1.4,6.9,2,,,13.698,0.03,13.073,0.06,,,13.353,0.02,12.917,0.09,12.888,0.22,,,12.007,0.024,11.713,0.025,11.669,0.025,5948,179,107,4.277,0.13,0.208,-0.239,0.25,0.35,1.165,0.314,0.183,1.002,0.1,0.12,0.573,0.335,0.272,556.2,149.2,99.92,0.039,0.013,0.008,AAA-222-111-000-0-0,52.2,
1232,1232,1232,1232,1232,1232,246203339,23 16 06.465,-04 57 12.78,1,15.54,,,426-133524,23160647-0457126,7824-301-3-0243-0029,STAR,gri,rpm,-5,3.6,-4.6,4.6,,,16.78,0.089,15.825,0.061,,,16.226,0.09,15.41,0.01,15.246,0.09,,,13.935,0.024,13.422,0.03,13.327,0.04,4951,120,120,4.587,0.04,1.216,-0.201,0.25,0.45,0.748,2.469,0.071,0.798,0.103,0.074,1.866,0.352,1.839,696.6,2405,71.45,0.037,0.014,0.008,AAA-222-111-000-0-0,65.8,
1233,1233,1233,1233,1233,1233,246203345,23 26 23.361,-04 57 12.59,1,13.07,,,426-133780,23262335-0457126,,STAR,gri,rpm,-15.4,1.8,-14.9,3.5,,,13.828,0.02,13.184,0.01,,,13.481,0.03,13.013,0.042,12.893,0.01,,,11.997,0.022,11.763,0.025,11.659,0.02,6001,144,120,4.253,0.11,0.154,-0.104,0.2,0.24,1.268,0.222,0.189,1.075,0.084,0.134,0.493,0.253,0.193,605.4,112.5,111.9,0.039,0.013,0.008,AAA-222-111-000-0-0,27.3,
1234,1234,1234,1234,1234,1234,246203411,23 54 18.661,-04 57 08.04,1,14.603,,,426-134406,23541866-0457078,,STAR,JHK,rpm,-3.6,2.4,12.4,2.7,,,,,,,,,,,,,,,,,12.414,0.022,11.852,0.022,11.575,0.021,3590,57,57,5.005,0.066,0.03,0.035,0.06,0.18,0.272,0.028,0.055,0.281,0.046,0.074,13.3,5.924,2.237,76.03,28.06,6.242,0.019,0.006,0.004,AAA-222-111-000-0-0,53.1,
1235,1235,1235,1235,1235,1235,246203424,23 03 28.182,-04 57 07.30,1,13.963,,,426-133192,23032817-0457073,8066-301-3-0049-0005,STAR,gri,rpm,3.1,4.8,1.6,5.6,,,15.156,0.03,14.245,0.037,,,14.705,0.038,13.906,0.045,13.645,0.068,,,12.457,0.029,11.918,0.027,11.836,0.024,4894,77,96,2.745,1.632,0.51,-0.484,0.35,0.42,5.75,5.754,4.944,0.929,0.093,0.124,0.003,1.071,0.003,2711,2436,2315,0.037,0.013,0.007,AAA-222-111-000-0-0,96.5,
1236,1236,1236,1236,1236,1236,246203425,23 52 22.249,-04 57 07.28,1,15.656,,,,23522224-0457072,8066-301-4-0130-0101,STAR,gri,rpm,56,2,-46,2,,,,,,,19.971,0.059,17.343,0.005,15.932,0.004,14.933,0.004,14.407,0.005,13.13,0.022,12.521,0.023,12.272,0.024,3517,42,71,5.037,0.025,0.055,0.126,0.06,0.16,0.242,0.047,0.017,0.239,0.058,0.025,16.02,2.629,4.198,105.9,12.71,19.86,0.02,0.002,0.002,AAA-222-111-000-0-0,33.4,
1237,1237,1237,1237,1237,1237,246203455,23 02 21.277,-04 57 05.67,1,9.009,,5245-634-1,426-133161,23022127-0457056,,STAR,BV,plx,6.3,1.3,-6.9,1.3,,,10.53,0.06,9.254,0.027,,,,,,,,,,,6.952,0.018,6.287,0.027,6.144,0.026,4358,104,104,1.743,0.26,0.312,-0.403,0.35,0.49,23.012,6.99,5.362,1.069,0.352,0.176,8.02E-05,1.25E-04,4.89E-05,826.8,311.1,311.1,0.037,0.013,0.007,AAA-111-111-000-0-0,48.2,
1238,1238,1238,1238,1238,1238,246203470,23 34 59.664,-04 57 04.01,1,15.516,,,426-134018,23345966-0457039,7824-301-3-0275-0107,STAR,gri,rpm,9.4,2.5,-3.4,2.9,,,17.324,0.1,15.97,0.064,,,16.77,0.065,15.533,0.064,14.978,0.08,,,13.713,0.029,13.069,0.031,12.959,0.029,4139,129,129,4.778,0.066,0.055,-0.026,0.12,0.18,0.499,0.062,0.066,0.564,0.067,0.067,4.222,1.421,0.907,317.7,71.01,49.16,0.032,0.011,0.005,AAA-222-111-000-0-0,59.1,
1239,1239,1239,1239,1239,1239,246203509,23 11 45.544,-04 57 01.09,1,15.642,,,426-133415,23114554-0457011,,STAR,JHK,rpm,11.3,2.9,4.7,3.7,,,,,,,,,,,,,,,,,14.295,0.03,13.822,0.035,13.775,0.046,5121,204,204,4.577,0.045,0.072,-0.262,0.25,0.4,0.748,0.111,0.071,0.796,0.074,0.089,1.849,0.426,0.466,837.8,199.6,104.7,0.037,0.011,0.008,AAA-222-111-000-0-0,49,
1240,1240,1240,1240,1240,1240,246203511,23 02 07.211,-04 57 00.89,1,9.491,,5245-632-1,426-133157,23020719-0457009,,STAR,BV,plx,97.9,1.2,-25.7,1.3,,,9.951,0.034,9.531,0.031,,,,,,,,,,,8.521,0.019,8.327,0.027,8.248,0.025,6294,154,154,4.332,0.035,0.049,-0.083,0.15,0.21,1.214,0.062,0.049,1.176,0.062,0.111,0.629,0.085,0.089,120.4,6.193,6.193,0.025,0.007,0.005,AAA-112-111-000-0-0,42.4,
1241,1241,1241,1241,1241,1241,246203520,23 09 07.131,-04 57 00.28,1,13.886,,,426-133349,23090712-0457003,8054-301-3-0177-0009,STAR,gri,rpm,47.5,3,-40.9,3.6,,,14.584,0.02,14.097,0.036,,,14.258,0.035,13.916,0.045,13.726,0.069,,,12.838,0.023,12.48,0.025,12.498,0.024,5944,119,95,4.524,0.055,0.088,-1.144,0.3,0.3,0.782,0.111,0.066,0.755,0.047,0.029,1.514,0.401,0.45,514.3,106.3,38.73,0.034,0.01,0.004,AAA-222-111-000-0-0,18.5,
1242,1242,1242,1242,1242,1242,246203535,23 25 06.678,-04 56 59.41,1,15.623,,,426-133753,23250666-0456593,7824-301-3-0258-0249,STAR,JHK,rpm,9.4,3.6,-32.3,4.7,,,,,,,,,,,,,,,,,13.424,0.023,12.787,0.022,12.582,0.03,3930,249,155,4.863,0.05,0.07,-0.057,0.16,0.28,0.406,0.079,0.056,0.46,0.08,0.067,6.456,1.957,1.758,216.5,54.79,32.22,0.031,0.01,0.006,AAA-222-111-000-0-0,62.1,
1243,1243,1243,1243,1243,1243,246203576,23 08 02.598,-04 56 56.13,1,16.641,,,,23080259-0456561,8054-301-3-0175-0201,STAR,gri,rpm,23,2,-10,2,,,,,,,20.396,0.085,17.849,0.006,16.606,0.004,16.123,0.004,15.868,0.007,14.715,0.037,14.1,0.039,13.947,0.058,4109,49,49,4.826,0.099,0.055,-0.313,0.25,0.25,0.444,0.062,0.093,0.497,0.071,0.1,5.443,3.144,1.218,455.5,68.69,101.8,0.035,0.01,0.007,AAA-222-111-000-0-0,49.3,
1244,1244,1244,1244,1244,1244,246203577,23 54 15.210,-04 56 56.08,1,9.556,,5256-949-1,426-134402,23541519-0456561,,STAR,BV,plx,90.6,1.5,9.9,1.5,,,10.35,0.042,9.687,0.033,,,,,,,,,,,8.431,0.027,8.136,0.031,8.004,0.021,5666,137,137,4.494,0.02,0.028,-0.137,0.2,0.32,0.912,0.028,0.037,0.957,0.046,0.1,1.25,0.075,0.097,78.67,2.577,2.577,0.018,0.006,0.003,AAA-111-111-000-0-0,53.1,
1245,1245,1245,1245,1245,1245,246203581,23 21 05.349,-04 56 55.89,1,12.922,,,426-133656,23210535-0456558,,STAR,gri,rpm,5.7,2,-3,4.5,,,13.838,0.044,13.158,0.06,,,13.435,0.03,12.931,0.06,12.702,0.07,,,11.821,0.024,11.496,0.024,11.453,0.023,5837,137,172,4.328,0.13,0.416,-0.11,0.16,0.2,1.125,0.718,0.19,1.018,0.094,0.094,0.676,0.371,0.509,488.3,274.3,89.57,0.037,0.012,0.007,AAA-222-111-000-0-0,19.1,
1246,1246,1246,1246,1246,1246,246203598,23 14 31.488,-04 56 54.43,1,15.18,,,426-133483,23143148-0456542,7824-301-3-0241-0045,STAR,gri,rpm,8.7,2.9,-0.3,4.1,,,16.523,0.08,15.452,0.01,,,15.884,0.03,15.198,0.02,14.878,0.07,,,13.681,0.026,13.119,0.029,13.044,0.035,4995,79,98,2.911,1.295,1.295,-0.746,0.35,0.84,3.673,11.85,2.804,0.856,0.08,0.08,0.005,0.447,0.005,3696,7548,2999,0.038,0.011,0.009,AAA-222-111-000-0-0,84.4,
1247,1247,1247,1247,1247,1247,246203638,23 01 52.455,-04 56 52.29,1,15.02,,,426-133156,23015245-0456524,8066-301-3-0046-0118,STAR,gri,rpm,-3,4.3,-14.7,5.4,,,16.626,0.13,15.405,0.052,,,16.347,0.056,14.92,0.054,14.451,0.079,,,13.066,0.025,12.361,0.026,12.246,0.027,4095,80,96,4.79,0.04,0.04,-0.01,0.12,0.12,0.498,0.044,0.041,0.562,0.051,0.044,4.436,0.836,0.704,233.5,35.33,25.87,0.038,0.016,0.01,AAA-222-111-000-0-0,26.3,
1248,1248,1248,1248,1248,1248,246203641,23 25 14.732,-04 56 51.99,1,15.681,,,426-133754,23251473-0456519,7824-301-3-0259-0003,STAR,gri,rpm,-15.1,3.6,-20.6,4.6,,,16.995,0.07,15.917,0.063,,,16.427,0.058,15.639,0.066,15.362,0.1,,,14.254,0.035,13.792,0.035,13.661,0.046,4975,149,149,4.621,0.063,0.035,-0.433,0.3,0.36,0.682,0.066,0.083,0.713,0.075,0.075,2.219,0.706,0.352,735.9,84.12,103.5,0.038,0.013,0.009,AAA-222-111-000-0-0,37.8,
1249,1249,1249,1249,1249,1249,246203661,23 30 10.024,-04 56 49.99,1,15.457,,,426-133892,23301001-0456501,7824-301-3-0267-0019,STAR,gri,rpm,3.3,2.6,1.3,2.8,,,16.684,0.05,15.781,0.06,,,16.242,0.055,15.508,0.064,15.12,0.096,,,14.184,0.032,13.675,0.031,13.632,0.048,4967,145,145,3.701,1.005,1.608,-0.527,0.4,0.8,1.896,9.341,1.364,0.827,0.102,0.073,0.067,2.353,0.066,1941,10020,1411,0.039,0.01,0.01,AAA-222-111-000-0-0,86.7,
1250,1250,1250,1250,1250,1250,246203724,23 14 21.594,-04 56 45.87,1,14.094,,,426-133479,23142158-0456455,,STAR,gri,rpm,-15.1,3,-15.5,8,,,15.568,0.03,14.508,0.01,,,15.077,0.04,14.085,0.02,13.673,0.02,,,12.411,0.022,11.828,0.024,11.729,0.025,4483,107,89,4.689,0.042,0.042,-0.129,0.16,0.28,0.616,0.046,0.059,0.684,0.049,0.079,2.871,0.613,0.427,247.8,25.79,27.76,0.036,0.007,0.006,AAA-222-111-000-0-0,84.4,
1251,1251,1251,1251,1251,1251,246203747,23 30 21.909,-04 56 44.35,1,14.247,,,426-133900,23302190-0456442,7824-301-3-0267-0038,STAR,gri,rpm,-60.4,2.4,-84,2.9,,,16.261,0.05,14.894,0.05,,,15.638,0.05,14.331,0.02,13.65,0.1,,,12.057,0.026,11.397,0.022,11.238,0.021,3951,63,79,4.853,0.035,0.042,-0.051,0.15,0.15,0.43,0.038,0.041,0.477,0.046,0.056,5.953,1.27,0.909,130,28.82,23.59,0.027,0.01,0.007,AAA-222-111-000-0-0,22.3,
1252,1252,1252,1252,1252,1252,246203778,23 21 41.617,-04 56 42.50,1,15.619,,,426-133669,23214161-0456426,7824-301-3-0253-0002,STAR,gri,rpm,30.9,3.6,-2.4,4.7,,,16.119,0.071,15.669,0.057,,,15.813,0.08,15.555,0.07,15.356,0.17,,,14.641,0.033,14.289,0.039,14.145,0.068,5948,277,277,4.45,0.125,0.175,-1.022,0.35,0.49,0.86,0.26,0.148,0.782,0.04,0.056,1.102,0.665,0.533,1311,422.1,272.1,0.038,0.01,0.007,AAA-222-111-000-0-0,41.3,
1253,1253,1253,1253,1253,1253,246203788,23 16 02.588,-04 56 41.49,1,14.538,,,426-133523,23160259-0456413,,STAR,gri,rpm,-20.9,3.8,-21,4.6,,,15.807,0.07,14.849,0.03,,,15.308,0.01,14.506,0.02,14.208,0.05,,,13.115,0.023,12.562,0.027,12.569,0.028,4904,78,97,4.628,0.036,0.03,-0.299,0.25,0.25,0.677,0.053,0.059,0.728,0.061,0.061,2.233,0.439,0.31,421.8,37.51,40.99,0.036,0.007,0.006,AAA-222-111-000-0-0,57.9,
1254,1254,1254,1254,1254,1254,246203801,23 08 13.317,-04 56 40.42,1,14.93,,,426-133328,23081330-0456403,8054-301-3-0175-0214,STAR,gri,rpm,14.2,4.3,-10.8,5.5,,,16.504,0.1,15.481,0.053,,,16.037,0.052,14.889,0.054,14.455,0.079,,,13.094,0.027,12.421,0.029,12.352,0.021,4317,104,104,4.723,0.036,0.03,-0.04,0.15,0.12,0.577,0.038,0.041,0.644,0.039,0.046,3.295,0.541,0.392,295.4,27.75,30.17,0.034,0.012,0.006,AAA-222-111-000-0-0,30.9,
1255,1255,1255,1255,1255,1255,246203812,23 21 22.360,-04 56 40.06,1,17.426,,,,23212236-0456400,7824-301-3-0252-0182,STAR,gri,rpm,-11,6,12,6,,,,,,,21.612,0.166,18.694,0.008,17.422,0.006,16.882,0.005,16.56,0.01,15.377,0.047,14.867,0.057,14.54,0.078,4017,47,47,4.872,0.07,0.05,-0.276,0.2,0.2,0.405,0.047,0.066,0.454,0.066,0.088,6.351,2.661,1.248,545.2,75.03,101.6,0.036,0.011,0.007,AAA-222-111-000-0-0,63.1,
1256,1256,1256,1256,1256,1256,246203854,23 30 50.170,-04 56 37.33,1,14.024,,,426-133912,23305017-0456374,,STAR,gri,rpm,13.5,2.8,-4.9,2.1,,,15.083,0.02,14.287,0.02,,,14.67,0.03,14.026,0.03,13.747,0.03,,,12.733,0.023,12.33,0.027,12.225,0.023,5286,106,106,4.521,0.054,1.152,-0.291,0.25,0.6,0.85,2.197,0.082,0.872,0.054,0.075,1.387,0.339,1.36,497.7,1181,64.22,0.04,0.013,0.009,AAA-222-111-000-0-0,52,
1257,1257,1257,1257,1257,1257,246203867,23 01 48.090,-04 56 36.48,1,15.296,,,426-133154,23014809-0456366,8066-301-3-0046-0099,STAR,JHK,rpm,12,4.3,-7.6,5.5,,,,,,,,,,,,,,,,,13.765,0.028,13.24,0.03,13.145,0.039,4886,176,176,4.613,0.042,0.049,-0.201,0.25,0.35,0.709,0.072,0.065,0.762,0.07,0.07,2.07,0.39,0.387,595.2,93.86,81.08,0.037,0.011,0.007,AAA-222-111-000-0-0,59.1,
1258,1258,1258,1258,1258,1258,246203892,23 30 28.522,-04 56 34.63,1,15.508,,,426-133902,23302851-0456347,7824-301-3-0267-0056,STAR,gri,rpm,20.2,2.4,6.2,2.8,,,17.111,0.08,15.968,0.064,,,16.563,0.061,15.59,0.065,15.056,0.094,,,13.882,0.027,13.343,0.027,13.223,0.039,4639,140,112,4.651,0.048,0.04,-0.215,0.25,0.25,0.643,0.059,0.064,0.698,0.064,0.077,2.513,0.579,0.399,539.3,71.41,74.76,0.036,0.011,0.007,AAA-222-111-000-0-0,60,
1259,1259,1259,1259,1259,1259,246203947,23 50 26.645,-04 56 31.33,1,18.595,,,,,8066-301-4-0127-0037,STAR,gri,,3,3,-1,3,,,,,,,19.712,0.048,18.798,0.009,18.527,0.01,18.454,0.012,18.41,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1260,1260,1260,1260,1260,246203959,23 34 49.042,-04 56 30.62,1,13.745,,,426-134010,23344904-0456306,,STAR,gri,rpm,6.2,1.9,-10.8,2.1,,,14.991,0.052,13.999,0.01,,,14.484,0.02,13.679,0.044,13.429,0.01,,,12.223,0.023,11.728,0.021,11.637,0.021,4952,79,79,4.538,0.07,1.456,-0.115,0.24,0.36,0.826,3.723,0.102,0.872,0.261,0.071,1.477,0.515,1.467,360.7,1490,60.96,0.034,0.014,0.006,AAA-222-111-000-0-0,85.8,
1261,1261,1261,1261,1261,1261,246203982,23 11 30.812,-04 56 28.76,1,11.606,,,426-133410,23113080-0456287,,STAR,gri,rav,15,1.2,-9.1,1.7,,,12.414,0.01,11.819,0.08,,,12.056,0.03,11.606,0.13,11.413,0.08,,,10.618,0.023,10.367,0.026,10.279,0.021,5557,199,199,3.625,0.11,0.132,-0.145,0.15,0.18,2.974,0.61,0.506,1.411,0.206,0.206,0.051,0.028,0.021,686,172.1,137.6,0.041,0.011,0.009,AAA-222-111-000-0-0,57.9,
1262,1262,1262,1262,1262,1262,246203989,23 20 26.994,-04 56 28.30,1,15.476,,,426-133633,23202699-0456281,,STAR,gri,rpm,14.3,3.5,-28,4.6,,,17.527,0.118,16.11,0.068,,,16.885,0.067,15.577,0.065,14.871,0.21,,,13.27,0.029,12.594,0.028,12.452,0.027,4037,122,122,4.818,0.054,0.045,-0.032,0.15,0.18,0.463,0.052,0.055,0.52,0.062,0.062,5.099,1.44,0.954,235.7,35.55,30.89,0.035,0.011,0.007,AAA-222-111-000-0-0,23,
1263,1263,1263,1263,1263,1263,246204003,23 52 56.476,-04 56 27.02,1,20.005,,,,,8066-301-4-0131-0303,STAR,gri,,,,,,,,,,,,26.946,0.361,20.681,0.031,19.746,0.021,19.716,0.029,19.861,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1264,1264,1264,1264,1264,246204015,23 02 28.270,-04 56 26.35,1,13.8,,,426-133166,23022826-0456264,8066-301-3-0047-0108,STAR,gri,rpm,-12.4,4.7,-38.5,5.6,,,15.061,0.03,14.067,0.036,,,14.553,0.037,13.772,0.044,13.477,0.066,,,12.481,0.029,11.996,0.026,11.807,0.024,4941,97,77,4.623,0.06,0.03,-0.305,0.25,0.4,0.693,0.058,0.094,0.739,0.063,0.1,2.197,0.767,0.305,325.6,35.05,51.01,0.034,0.013,0.006,AAA-222-111-000-0-0,52.7,
1265,1265,1265,1265,1265,1265,246204051,23 13 45.048,-04 56 24.27,1,16.608,,,426-133466,23134503-0456243,8054-301-3-0185-0072,STAR,JHK,rpm,13.6,4,1.5,4.5,,,,,,,,,,,,,,,,,15.105,0.041,14.58,0.057,14.498,0.083,4676,439,791,4.68,0.225,0.09,-0.327,0.3,0.42,0.604,0.101,0.224,0.644,0.1,0.221,2.687,4.381,0.741,908.1,245.7,465.4,0.037,0.011,0.008,AAA-222-111-000-0-0,68,
1266,1266,1266,1266,1266,1266,246204064,23 13 16.635,-04 56 23.22,1,15.121,,,426-133445,23131664-0456232,8054-301-3-0184-0005,STAR,gri,rpm,5.9,3.3,6.3,3.9,,,16.367,0.05,15.354,0.051,,,15.82,0.049,15.072,0.056,14.821,0.088,,,13.665,0.03,13.223,0.034,13.024,0.036,5113,153,123,4.566,0.045,1.008,-0.176,0.25,0.4,0.782,1.862,0.072,0.834,0.071,0.085,1.682,0.387,1.634,678.9,1592,83.51,0.039,0.013,0.009,AAA-222-111-000-0-0,16.8,
1267,1267,1267,1267,1267,1267,246204068,23 09 35.465,-04 56 23.00,1,15.471,,,426-133362,23093546-0456229,8054-301-3-0178-0019,STAR,JHK,rpm,-18.4,4.3,-9.6,5.5,,,,,,,,,,,,,,,,,14.04,0.029,13.636,0.029,13.469,0.035,5356,205,246,4.562,0.055,0.066,-0.406,0.3,0.54,0.758,0.117,0.085,0.784,0.085,0.085,1.729,0.473,0.435,790.8,168.7,102,0.038,0.011,0.007,AAA-222-111-000-0-0,46.9,
1268,1268,1268,1268,1268,1268,246204074,23 13 28.850,-04 56 22.46,1,14.173,,,426-133454,23132886-0456223,8054-301-3-0184-0039,STAR,gri,rpm,-8.2,2.9,-14.7,7.2,,,15.251,0.02,14.398,0.03,,,14.8,0.04,14.124,0.06,13.904,0.05,,,12.904,0.026,12.52,0.03,12.381,0.032,5348,162,130,4.533,0.04,0.08,-0.093,0.2,0.28,0.844,0.107,0.069,0.89,0.059,0.071,1.449,0.273,0.387,539.7,104.4,56.47,0.038,0.011,0.007,AAA-222-111-000-0-0,10,
1269,1269,1269,1269,1269,1269,246204136,23 03 18.066,-04 56 18.21,1,16.248,,,426-133185,23031806-0456183,8066-301-3-0048-0190,STAR,JHK,rpm,6.8,4.4,-0.4,5.7,,,,,,,,,,,,,,,,,14.221,0.032,13.631,0.022,13.43,0.039,3789,440,146,4.903,0.08,0.144,-0.067,0.16,0.2,0.361,0.146,0.069,0.396,0.146,0.092,8.06,4,3.475,271.3,181,61.19,0.035,0.011,0.008,AAA-222-111-000-0-0,20.5,
1270,1270,1270,1270,1270,1270,246204145,23 22 29.311,-04 56 17.37,1,15.354,,,426-133696,23222930-0456174,7824-301-3-0254-0042,STAR,gri,rpm,-6,3.6,-4.3,4.7,,,16.812,0.09,15.688,0.057,,,16.26,0.02,15.426,0.01,14.965,0.091,,,13.89,0.026,13.376,0.036,13.257,0.037,4867,97,97,4.609,0.064,0.04,-0.176,0.24,0.48,0.715,0.065,0.104,0.765,0.063,0.127,2.088,0.761,0.391,628.7,73.48,101.9,0.038,0.013,0.008,AAA-222-111-000-0-0,90,
1271,1271,1271,1271,1271,1271,246204163,23 51 50.959,-04 56 16.11,1,10.452,,5256-1010-1,426-134343,23515095-0456161,,STAR,gri,plx,0.4,2.8,-1.6,2.9,,,12.971,0.498,11.153,0.125,,,11.715,0.03,10.518,0.04,9.911,0.06,,,8.366,0.019,7.615,0.047,7.389,0.023,4097,82,49,1.126,0.498,0.415,-0.551,0.45,0.45,37.423,26.541,13.482,0.95,0.235,0.069,1.37E-05,4.27E-05,1.04E-05,1700,2373,2373,0.039,0.011,0.008,AAA-111-111-000-0-0,54.4,
1272,1272,1272,1272,1272,1272,246204181,23 14 38.892,-04 56 14.80,1,12.849,,,426-133487,23143889-0456149,,STAR,gri,rpm,-27.5,1.1,-5.4,1.5,,,13.908,0.01,13.088,0.01,,,13.49,0.01,12.795,0.03,12.573,0.02,,,11.441,0.024,10.975,0.022,10.868,0.023,5156,123,102,4.531,0.07,1.232,-0.26,0.3,0.48,0.817,2.817,0.105,0.878,0.051,0.092,1.503,0.501,1.484,269.2,797.7,44.26,0.038,0.012,0.01,AAA-222-111-000-0-0,80.3,
1273,1273,1273,1273,1273,1273,246204273,23 49 25.925,-04 56 07.67,1,14.201,,,426-134295,23492591-0456077,8066-301-4-0125-0035,STAR,gri,rpm,33.7,3.1,-18.9,3.4,,,15.931,0.03,14.701,0.042,,,15.42,0.044,14.224,0.047,13.679,0.068,,,12.255,0.024,11.574,0.022,11.454,0.024,4166,100,100,4.769,0.042,0.042,0.034,0.12,0.21,0.529,0.038,0.052,0.598,0.037,0.06,3.954,0.888,0.557,179,16.01,23.81,0.028,0.01,0.005,AAA-222-111-000-0-0,34.6,
1274,1274,1274,1274,1274,1274,246204275,23 28 56.151,-04 56 07.57,1,11.675,,,426-133861,23285614-0456076,,STAR,gri,rav,-17,1.4,-5.9,1.4,,,12.392,0.01,11.77,0.01,,,12.058,0.03,11.611,0.04,11.511,0.01,,,10.666,0.022,10.407,0.024,10.353,0.023,6449,155,155,4.282,0.055,0.066,-0.01,0.1,0.1,1.34,0.144,0.109,1.251,0.076,0.076,0.503,0.116,0.111,367.2,40.09,36.15,0.037,0.013,0.008,AAA-222-111-000-0-0,59.2,
1275,1275,1275,1275,1275,1275,246204293,23 02 16.735,-04 56 06.36,1,14.444,,,426-133159,23021673-0456062,,STAR,gri,rpm,-22.5,4.6,4.6,5.5,,,15.9,0.06,14.76,0.042,,,15.405,0.044,14.328,0.048,14.033,0.072,,,12.824,0.023,12.284,0.027,12.2,0.03,4672,75,112,4.632,0.025,0.025,0.054,0.12,0.14,0.693,0.031,0.035,0.757,0.031,0.038,2.225,0.26,0.196,355.2,21.92,24.63,0.037,0.011,0.009,AAA-222-111-000-0-0,43.1,
